spygen_code;pool;replicates;date
SPY2401538;no;SPY2401538/SPY2401539;28/05/2024
SPY2401539;no;SPY2401538/SPY2401539;28/05/2024
SPY2401540;no;SPY2401540/SPY2401541;27/05/2024
SPY2401541;no;SPY2401540/SPY2401541;27/05/2024
SPY2401542;no;SPY2401542/SPY2401543;28/05/2024
SPY2401543;no;SPY2401542/SPY2401543;28/05/2024
SPY2401546;no;SPY2401546/SPY2401547;28/05/2024
SPY2401547;no;SPY2401546/SPY2401547;28/05/2024
SPY2401548;no;SPY2401548/SPY2401549;28/05/2024
SPY2401549;no;SPY2401548/SPY2401549;28/05/2024
SPY2401550;no;SPY2401550/SPY2401551;28/05/2024
SPY2401551;no;SPY2401550/SPY2401551;28/05/2024
SPY2401552;no;SPY2401552/SPY2401553;28/05/2024
SPY2401553;no;SPY2401552/SPY2401553;28/05/2024
SPY2401554;no;SPY2401554/SPY2401555;29/05/2024
SPY2401555;no;SPY2401554/SPY2401555;29/05/2024
SPY2401556;no;SPY2401556/SPY2401557;29/05/2024
SPY2401557;no;SPY2401556/SPY2401557;29/05/2024
SPY2401558;no;SPY2401558/SPY2401559;29/05/2024
SPY2401559;no;SPY2401558/SPY2401559;29/05/2024
SPY2401560;no;SPY2401560/SPY2401561;29/05/2024
SPY2401561;no;SPY2401560/SPY2401561;29/05/2024
SPY2401562;no;SPY2401562/SPY2401563;29/05/2024
SPY2401563;no;SPY2401562/SPY2401563;29/05/2024
SPY2401564;no;SPY2401564/SPY2401565;29/05/2024
SPY2401565;no;SPY2401564/SPY2401565;29/05/2024
SPY2401566;no;SPY2401566/SPY2401567;29/05/2024
SPY2401567;no;SPY2401566/SPY2401567;29/05/2024
SPY2401568;no;SPY2401568/SPY2401569;29/05/2024
SPY2401569;no;SPY2401568/SPY2401569;29/05/2024
SPY2401570;no;SPY2401570/SPY2401571;29/05/2024
SPY2401571;no;SPY2401570/SPY2401571;29/05/2024
SPY2401572;no;SPY2401572/SPY2401573;29/05/2024
SPY2401573;no;SPY2401572/SPY2401573;29/05/2024
SPY2401574;no;SPY2401574/SPY2401575;02/06/2024
SPY2401575;no;SPY2401574/SPY2401575;02/06/2024
SPY2401576;no;SPY2401576/SPY2401577;02/06/2024
SPY2401577;no;SPY2401576/SPY2401577;02/06/2024
SPY2401578;no;SPY2401578/SPY2401579;03/06/2024
SPY2401579;no;SPY2401578/SPY2401579;03/06/2024
SPY2401580;no;SPY2401580/SPY2401581;03/06/2024
SPY2401581;no;SPY2401580/SPY2401581;03/06/2024
SPY2401582;no;SPY2401582/SPY2401583;03/06/2024
SPY2401583;no;SPY2401582/SPY2401583;03/06/2024
SPY2401584;no;SPY2401584/SPY2401585;03/06/2024
SPY2401585;no;SPY2401584/SPY2401585;03/06/2024
SPY2401586;no;SPY2401586/SPY2401587;03/06/2024
SPY2401587;no;SPY2401586/SPY2401587;03/06/2024
SPY2401588;no;SPY2401588/SPY2401589;03/06/2024
SPY2401589;no;SPY2401588/SPY2401589;03/06/2024
SPY2401590;no;SPY2401590/SPY2401591;03/06/2024
SPY2401591;no;SPY2401590/SPY2401591;03/06/2024
SPY2401592;no;SPY2401592/SPY2401593;03/06/2024
SPY2401593;no;SPY2401592/SPY2401593;03/06/2024
SPY2401594;no;SPY2401594/SPY2401595;03/06/2024
SPY2401595;no;SPY2401594/SPY2401595;03/06/2024
SPY2401596;no;SPY2401596/SPY2401597;03/06/2024
SPY2401597;no;SPY2401596/SPY2401597;03/06/2024
SPY2401598;no;SPY2401598/SPY2401599;04/06/2024
SPY2401599;no;SPY2401598/SPY2401599;04/06/2024
SPY2401600;no;SPY2401600/SPY2401601;04/06/2024
SPY2401601;no;SPY2401600/SPY2401601;04/06/2024
SPY2401602;no;SPY2401602/SPY2401603;04/06/2024
SPY2401603;no;SPY2401602/SPY2401603;04/06/2024
SPY2401604;no;SPY2401604/SPY2401605;04/06/2024
SPY2401605;no;SPY2401604/SPY2401605;04/06/2024
SPY2401606;no;SPY2401606/SPY2401607;04/06/2024
SPY2401607;no;SPY2401606/SPY2401607;04/06/2024
SPY2401608;no;SPY2401608/SPY2401609;05/06/2024
SPY2401609;no;SPY2401608/SPY2401609;05/06/2024
SPY2401610;no;SPY2401610/SPY2401611;05/06/2024
SPY2401611;no;SPY2401610/SPY2401611;05/06/2024
SPY2401612;no;SPY2401612/SPY2401613;05/06/2024
SPY2401613;no;SPY2401612/SPY2401613;05/06/2024
SPY2401614;no;SPY2401614/SPY2401615;05/06/2024
SPY2401615;no;SPY2401614/SPY2401615;05/06/2024
SPY2401616;no;SPY2401616/SPY2401617;05/06/2024
SPY2401617;no;SPY2401616/SPY2401617;05/06/2024
SPY2401618;no;SPY2401618/SPY2401619;05/06/2024
SPY2401619;no;SPY2401618/SPY2401619;05/06/2024
SPY2401620;no;SPY2401620/SPY2401621;05/06/2024
SPY2401621;no;SPY2401620/SPY2401621;05/06/2024
SPY2401622;no;SPY2401622/SPY2401623;05/06/2024
SPY2401623;no;SPY2401622/SPY2401623;05/06/2024
SPY2401624;no;SPY2401624/SPY2401625;05/06/2024
SPY2401625;no;SPY2401624/SPY2401625;05/06/2024
SPY2401626;no;SPY2401626/SPY2401627;05/06/2024
SPY2401627;no;SPY2401626/SPY2401627;05/06/2024
SPY2401628;no;SPY2401628/SPY2401629;05/06/2024
SPY2401629;no;SPY2401628/SPY2401629;05/06/2024
SPY2401630;no;SPY2401630/SPY2401631;06/06/2024
SPY2401631;no;SPY2401630/SPY2401631;06/06/2024
SPY2401632;no;SPY2401632/SPY2401633;06/06/2024
SPY2401633;no;SPY2401632/SPY2401633;06/06/2024
SPY2401634;no;SPY2401634/SPY2401635;06/06/2024
SPY2401635;no;SPY2401634/SPY2401635;06/06/2024
SPY2401636;no;SPY2401636/SPY2401637;06/06/2024
SPY2401637;no;SPY2401636/SPY2401637;06/06/2024
SPY2401638;no;SPY2401638/SPY2401639;06/06/2024
SPY2401639;no;SPY2401638/SPY2401639;06/06/2024
SPY2401640;no;SPY2401640/SPY2401641;06/06/2024
SPY2401641;no;SPY2401640/SPY2401641;06/06/2024
SPY2401642;no;SPY2401642/SPY2401643;06/06/2024
SPY2401643;no;SPY2401642/SPY2401643;06/06/2024
SPY2401644;no;SPY2401644/SPY2401645;06/06/2024
SPY2401645;no;SPY2401644/SPY2401645;06/06/2024
SPY2401646;no;SPY2401646/SPY2401647;06/06/2024
SPY2401647;no;SPY2401646/SPY2401647;06/06/2024
SPY2401648;no;SPY2401648/SPY2401649;06/06/2024
SPY2401649;no;SPY2401648/SPY2401649;06/06/2024
SPY2401650;no;SPY2401650/SPY2401651;06/06/2024
SPY2401651;no;SPY2401650/SPY2401651;06/06/2024
SPY2401652;no;SPY2401652/SPY2401653;07/06/2024
SPY2401653;no;SPY2401652/SPY2401653;07/06/2024
SPY2401654;no;SPY2401654/SPY2401655;07/06/2024
SPY2401655;no;SPY2401654/SPY2401655;07/06/2024
SPY2401656;no;SPY2401656/SPY2401657;07/06/2024
SPY2401657;no;SPY2401656/SPY2401657;07/06/2024
SPY2401658;no;SPY2401658/SPY2401659;07/06/2024
SPY2401659;no;SPY2401658/SPY2401659;07/06/2024
SPY2401660;no;SPY2401660/SPY2401661;07/06/2024
SPY2401661;no;SPY2401660/SPY2401661;07/06/2024
SPY2401662;no;SPY2401662/SPY2401663;07/06/2024
SPY2401663;no;SPY2401662/SPY2401663;07/06/2024
SPY2401664;no;SPY2401664/SPY2401665;07/06/2024
SPY2401665;no;SPY2401664/SPY2401665;07/06/2024
SPY2401666;no;SPY2401666/SPY2401667;07/06/2024
SPY2401667;no;SPY2401666/SPY2401667;07/06/2024
SPY2401668;no;SPY2401668/SPY2401669;07/06/2024
SPY2401669;no;SPY2401668/SPY2401669;07/06/2024
SPY2401670;no;SPY2401670/SPY2401671;07/06/2024
SPY2401671;no;SPY2401670/SPY2401671;07/06/2024
SPY2401672;no;SPY2401672/SPY2401673;07/06/2024
SPY2401673;no;SPY2401672/SPY2401673;07/06/2024
SPY2401674;no;SPY2401674/SPY2401675;08/06/2024
SPY2401675;no;SPY2401674/SPY2401675;08/06/2024
SPY2401676;no;SPY2401676/SPY2401677;08/06/2024
SPY2401677;no;SPY2401676/SPY2401677;08/06/2024
SPY2401678;no;SPY2401678/SPY2401679;08/06/2024
SPY2401679;no;SPY2401678/SPY2401679;08/06/2024
SPY2401680;no;SPY2401680/SPY2401681;08/06/2024
SPY2401681;no;SPY2401680/SPY2401681;08/06/2024
SPY2401682;no;SPY2401682/SPY2401683;08/06/2024
SPY2401683;no;SPY2401682/SPY2401683;08/06/2024
SPY2401684;no;SPY2401684/SPY2401685;08/06/2024
SPY2401685;no;SPY2401684/SPY2401685;08/06/2024
SPY2401686;no;SPY2401686/SPY2401687;08/06/2024
SPY2401687;no;SPY2401686/SPY2401687;08/06/2024
SPY2401688;no;SPY2401688/SPY2401689;08/06/2024
SPY2401689;no;SPY2401688/SPY2401689;08/06/2024
SPY2401690;no;SPY2401690/SPY2401691;08/06/2024
SPY2401691;no;SPY2401690/SPY2401691;08/06/2024
SPY2401692;no;SPY2401692/SPY2401693;08/06/2024
SPY2401693;no;SPY2401692/SPY2401693;08/06/2024
SPY2401694;no;SPY2401694/SPY2401695;08/06/2024
SPY2401695;no;SPY2401694/SPY2401695;08/06/2024
SPY2401696;no;SPY2401696/SPY2401697;09/06/2024
SPY2401697;no;SPY2401696/SPY2401697;09/06/2024
SPY2401698;no;SPY2401698/SPY2401699;09/06/2024
SPY2401699;no;SPY2401698/SPY2401699;09/06/2024
SPY2401700;no;SPY2401700/SPY2401701;09/06/2024
SPY2401701;no;SPY2401700/SPY2401701;09/06/2024
SPY2401702;no;SPY2401702/SPY2401703;09/06/2024
SPY2401703;no;SPY2401702/SPY2401703;09/06/2024
SPY2401704;no;SPY2401704/SPY2401705;09/06/2024
SPY2401705;no;SPY2401704/SPY2401705;09/06/2024
SPY2401706;no;SPY2401706/SPY2401707;09/06/2024
SPY2401707;no;SPY2401706/SPY2401707;09/06/2024
SPY2401708;no;SPY2401708/SPY2401709;09/06/2024
SPY2401709;no;SPY2401708/SPY2401709;09/06/2024
SPY2401710;no;SPY2401710/SPY2401711;09/06/2024
SPY2401711;no;SPY2401710/SPY2401711;09/06/2024
SPY2401955;no;SPY2401955/SPY2402020;2024-05-18
SPY2401957;no;SPY2401957/SPY2402018;2024-06-08
SPY2401958;no;SPY2401958/SPY2402027;2024-05-13
SPY2401959;no;SPY210638/SPY2401959;2024-06-07
SPY2401960;no;SPY2401960/SPY2401964;2024-05-17
SPY2401961;no;SPY2401961/SPY2401965;2024-05-16
SPY2401962;no;SPY2401962/SPY2401963;2024-05-13
SPY2401963;no;SPY2401962/SPY2401963;2024-05-13
SPY2401964;no;SPY2401960/SPY2401964;2024-05-17
SPY2401965;no;SPY2401961/SPY2401965;2024-05-16
SPY2401966;no;SPY2401966/SPY2401967;2024-05-15
SPY2401967;no;SPY2401966/SPY2401967;2024-05-15
SPY2402015;no;SPY2402015/SPY2402016;2024-06-07
SPY2402016;no;SPY2402015/SPY2402016;2024-06-07
SPY2402017;no;SPY2402017/SPY2402026;2024-05-19
SPY2402018;no;SPY2401957/SPY2402018;2024-06-08
SPY2402019;no;SPY2402019/SPY2402024;2024-05-16
SPY2402020;no;SPY2401955/SPY2402020;2024-05-18
SPY2402021;no;SPY2402021/SPY2402025;2024-05-19
SPY2402022;no;SPY2402022/SPY2402023;2024-05-19
SPY2402023;no;SPY2402022/SPY2402023;2024-05-19
SPY2402024;no;SPY2402019/SPY2402024;2024-05-16
SPY2402025;no;SPY2402021/SPY2402025;2024-05-19
SPY2402026;no;SPY2402017/SPY2402026;2024-05-19
SPY2402027;no;SPY2401958/SPY2402027;2024-05-13
SPY2402591;no;SPY2402591/SPY2402622;2024-07-17
SPY2402592;no;SPY2402592/SPY2402623;2024-07-08
SPY2402593;no;no;2024-06-18
SPY2402594;no;SPY2402594/SPY2402607;2024-07-09
SPY2402595;no;SPY2402595/SPY2402603;2024-07-05
SPY2402596;no;SPY233764/SPY2402596;2024-07-11
SPY2402597;no;SPY2402597/SPY2402624;2024-07-08
SPY2402598;no;SPY2402598/SPY2402639;2024-07-30
SPY2402599;no;SPY2401043/SPY2402599;2024-07-11
SPY2402600;no;SPY2402600/SPY2402649;2024-07-30
SPY2402601;no;no;2024-06-19
SPY2402602;no;SPY2401041/SPY2402602;2024-07-05
SPY2402603;no;SPY2402595/SPY2402603;2024-07-05
SPY2402604;no;SPY2402604/SPY2402609;2024-07-05
SPY2402605;no;SPY2402605/SPY2402611;2024-06-27
SPY2402606;no;SPY2402606/SPY2402630;2024-07-09
SPY2402607;no;SPY2402594/SPY2402607;2024-07-09
SPY2402608;no;SPY2402608/SPY2402628;2024-07-18
SPY2402609;no;SPY2402604/SPY2402609;2024-07-05
SPY2402610;no;SPY2402610/SPY2402619;2024-07-05
SPY2402611;no;SPY2402605/SPY2402611;2024-06-27
SPY2402612;no;SPY2402612/SPY2402621;2024-07-11
SPY2402613;no;no;2024-06-18
SPY2402614;no;SPY2401034/SPY2402614;2024-06-26
SPY2402616;no;SPY2402616/SPY2402629;2024-07-18
SPY2402617;no;no;2024-06-18
SPY2402618;no;no;2024-06-18
SPY2402619;no;SPY2402610/SPY2402619;2024-07-05
SPY2402620;no;SPY233788/SPY2402620;2024-07-11
SPY2402621;no;SPY2402612/SPY2402621;2024-07-11
SPY2402622;no;SPY2402591/SPY2402622;2024-07-17
SPY2402623;no;SPY2402592/SPY2402623;2024-07-08
SPY2402624;no;SPY2402597/SPY2402624;2024-07-08
SPY2402625;no;no;2024-06-19
SPY2402626;no;SPY2401053/SPY2402626;2024-06-26
SPY2402627;no;no;2024-06-18
SPY2402628;no;SPY2402608/SPY2402628;2024-07-18
SPY2402629;no;SPY2402616/SPY2402629;2024-07-18
SPY2402630;no;SPY2402606/SPY2402630;2024-07-09
SPY2402631;no;SPY2402631/SPY2402648;2024-08-04
SPY2402632;no;SPY2402632/SPY2402641;2024-07-31
SPY2402634;no;SPY2402634/SPY2402659;2024-08-02
SPY2402635;no;SPY2402635/SPY2402667;2024-08-01
SPY2402636;no;SPY2402636/SPY2402647;2024-08-05
SPY2402637;no;SPY2402637/SPY2402669;2024-06-24
SPY2402639;no;SPY2402598/SPY2402639;2024-07-30
SPY2402640;no;SPY2402640/SPY2402665;2024-07-31
SPY2402641;no;SPY2402632/SPY2402641;2024-07-31
SPY2402642;no;SPY2402642/SPY2402650;2024-07-29
SPY2402643;no;SPY2402643/SPY2402656;2024-08-01
SPY2402644;no;SPY2402644/SPY2402663;2024-07-30
SPY2402645;no;SPY2402645/SPY2402661;2024-06-24
SPY2402646;no;no;2024-06-19
SPY2402647;no;SPY2402636/SPY2402647;2024-08-05
SPY2402648;no;SPY2402631/SPY2402648;2024-08-04
SPY2402649;no;SPY2402600/SPY2402649;2024-07-30
SPY2402650;no;SPY2402642/SPY2402650;2024-07-29
SPY2402651;no;SPY2402651/SPY2402664;2024-07-29
SPY2402653;no;no;2024-06-20
SPY2402654;no;no;2024-06-19
SPY2402656;no;SPY2402643/SPY2402656;2024-08-01
SPY2402657;no;SPY2402657/SPY2402660;2024-08-05
SPY2402658;no;SPY2402658/SPY2402666;2024-08-04
SPY2402659;no;SPY2402634/SPY2402659;2024-08-02
SPY2402660;no;SPY2402657/SPY2402660;2024-08-05
SPY2402661;no;SPY2402645/SPY2402661;2024-06-24
SPY2402662;no;no;2024-06-19
SPY2402663;no;SPY2402644/SPY2402663;2024-07-30
SPY2402664;no;SPY2402651/SPY2402664;2024-07-29
SPY2402665;no;SPY2402640/SPY2402665;2024-07-31
SPY2402666;no;SPY2402658/SPY2402666;2024-08-04
SPY2402667;no;SPY2402635/SPY2402667;2024-08-01
SPY2402669;no;SPY2402637/SPY2402669;2024-06-24
SPY2402670;no;no;2024-06-20
SPY2402755;no;SPY2401052/SPY2402755;2024-07-23
SPY2402756;SPY2402756_SPY2402771;SPY2401227_SPY2401256/SPY2402756_SPY2402771;2024-09-13
SPY2402757;SPY2402757_SPY2404190;SPY2401235_SPY2404175/SPY2402757_SPY2404190;2024-10-01
SPY2402759;SPY2401185_SPY2402759;SPY2401185_SPY2402759/SPY2401191_SPY2401249;2024-09-30
SPY2402764;SPY2401179_SPY2402764;SPY2401179_SPY2402764/SPY2401231_SPY2402766;2024-09-12
SPY2402766;SPY2401231_SPY2402766;SPY2401179_SPY2402764/SPY2401231_SPY2402766;2024-09-12
SPY2402767;SPY2401148_SPY2402767;SPY2401148_SPY2402767/SPY2401163_SPY2401168;2024-09-30
SPY2402771;SPY2402756_SPY2402771;SPY2401227_SPY2401256/SPY2402756_SPY2402771;2024-09-13
SPY2403572;no;SPY2403572/SPY2403585;2024-08-29
SPY2403573;no;SPY2403573/SPY2403576;2024-08-27
SPY2403574;no;SPY2403574/SPY2403591;2024-08-27
SPY2403575;no;SPY2403575/SPY2403579;2024-08-28
SPY2403576;no;SPY2403573/SPY2403576;2024-08-27
SPY2403577;no;SPY2403577/SPY2403580;2024-08-27
SPY2403578;no;SPY2403578/SPY2403586;2024-08-27
SPY2403579;no;SPY2403575/SPY2403579;2024-08-28
SPY2403580;no;SPY2403577/SPY2403580;2024-08-27
SPY2403581;no;SPY2403581/SPY2403583;2024-08-27
SPY2403582;no;SPY2403582/SPY2403590;2024-08-28
SPY2403583;no;SPY2403581/SPY2403583;2024-08-27
SPY2403584;no;SPY2403584/SPY2403589;2024-08-26
SPY2403585;no;SPY2403572/SPY2403585;2024-08-29
SPY2403586;no;SPY2403578/SPY2403586;2024-08-27
SPY2403589;no;SPY2403584/SPY2403589;2024-08-26
SPY2403590;no;SPY2403582/SPY2403590;2024-08-28
SPY2403591;no;SPY2403574/SPY2403591;2024-08-27
SPY2404174;SPY2404174_SPY2404181;SPY2404174_SPY2404181/SPY2404178_SPY2404202;2024-10-01
SPY2404175;SPY2401235_SPY2404175;SPY2401235_SPY2404175/SPY2402757_SPY2404190;2024-10-01
SPY2404178;SPY2404178_SPY2404202;SPY2404174_SPY2404181/SPY2404178_SPY2404202;2024-10-01
SPY2404181;SPY2404174_SPY2404181;SPY2404174_SPY2404181/SPY2404178_SPY2404202;2024-10-01
SPY2404190;SPY2402757_SPY2404190;SPY2401235_SPY2404175/SPY2402757_SPY2404190;2024-10-01
SPY2404202;SPY2404178_SPY2404202;SPY2404174_SPY2404181/SPY2404178_SPY2404202;2024-10-01
SPY2405017;no;SPY2502409/SPY2405017;2025-09-30
SPY2405182;no;SPY2405166/SPY2405182;2025-09-30
SPY2502409;no;SPY2502409/SPY2405017;2025-09-30
SPY2405166;no;SPY2405166/SPY2405182;2025-09-30
SPY2405167;no;SPY2405024/SPY2405167;2025-09-29
SPY2405021;no;SPY2405021/SPY2405026;2025-09-29
SPY2502406;no;SPY2502406/SPY2405023;2025-09-29
SPY2405024;no;SPY2405024/SPY2405167;2025-09-29
SPY2405026;no;SPY2405021/SPY2405026;2025-09-29
SPY2405023;no;SPY2502406/SPY2405023;2025-09-29
SPY2405015;no;SPY214172/SPY2405015;2025-08-26
SPY214172;no;SPY214172/SPY2405015;2025-08-26
SPY214153;no;SPY214153;2025-08-26
SPY2501375;no;SPY2501336/SPY2501375;2025-08-25
SPY2501336;no;SPY2501336/SPY2501375;2025-08-25
SPY2501376;no;SPY2501327/SPY2501376;2025-08-25
SPY2501327;no;SPY2501327/SPY2501376;2025-08-25
SPY2501377;no;SPY2501374/SPY2501377;2025-08-25
SPY2501374;no;SPY2501374/SPY2501377;2025-08-25
SPY2501379;no;SPY2501378/SPY2501379;2025-08-25
SPY2501378;no;SPY2501378/SPY2501379;2025-08-25
SPY214152;no;SPY214152/SPY214169;2025-07-24
SPY214169;no;SPY214152/SPY214170;2025-07-24
SPY214150;no;SPY214144/SPY214150;2025-07-24
SPY214144;no;SPY214144/SPY214150;2025-07-24
SPY214176;no;SPY214161/SPY214176;2025-07-24
SPY214161;no;SPY214161/SPY214176;2025-07-24
SPY214183;no;SPY214145/SPY214183;2025-07-23
SPY214145;no;SPY214145/SPY214183;2025-07-23
SPY214155;no;SPY214154/SPY214155;2025-07-23
SPY214154;no;SPY214154/SPY214155;2025-07-23
SPY2405803;no;SPY2405803/SPY2501342;2025-06-12
SPY2501342;no;SPY2405803/SPY2501342;2025-06-12
SPY2501339;no;SPY2501334/SPY2501339;2025-06-12
SPY2501334;no;SPY2501334/SPY2501339;2025-06-12
SPY2501329;no;SPY2501329/SPY2501331;2025-06-12
SPY2501331;no;SPY2501329/SPY2501331;2025-06-12
SPY231884;no;SPY231883/SPY231884;2025-06-12
SPY231883;no;SPY231883/SPY231884;2025-06-12
SPY231869;no;SPY231869/SPY231882;2025-06-12
SPY231882;no;SPY231869/SPY231882;2025-06-12
SPY2404154;no;SPY2404154/SPY2404156;2025-05-26
SPY2404156;no;SPY2404154/SPY2404156;2025-05-26
SPY2404153;no;SPY2404153/SPY2404155;2025-05-26
SPY2404155;no;SPY2404153/SPY2404155;2025-05-26
SPY2402762;no;SPY2402761/SPY2402762;2025-04-10
SPY2402761;no;SPY2402761/SPY2402762;2025-04-10
SPY2401180;no;SPY2401180/SPY2402765;2025-04-10
SPY2402765;no;SPY2401180/SPY2402765;2025-04-10
SPY2402773;no;SPY2402758/SPY2402773;2025-04-10
SPY2402758;no;SPY2402758/SPY2402773;2025-04-10
SPY2402763;no;SPY2401178/SPY2402763;2025-04-10
SPY2401178;no;SPY2401178/SPY2402763;2025-04-10
SPY2404159;no;SPY234526/SPY2404159;2025-04-04
SPY234526;no;SPY234526/SPY2404159;2025-04-04
SPY2404157;no;SPY2404157/SPY2404158;2025-04-04
SPY2404158;no;SPY2404157/SPY2404158;2025-04-04
SPY2404161;no;SPY2404160/SPY2404161;2025-03-24
SPY2404160;no;SPY2404160/SPY2404161;2025-03-24
SPY2501370;no;SPY2501364/SPY2501370;2025-09-03
SPY2501364;no;SPY2501364/SPY2501370;2025-09-03
SPY2501368;no;SPY2501368/SPY2501369;2025-08-26
SPY2501369;no;SPY2501368/SPY2501369;2025-08-26
SPY2501367;no;SPY2501367/SPY2501371;2025-08-26
SPY2501371;no;SPY2501367/SPY2501371;2025-08-26
SPY2501363;no;SPY2501363/SPY2501366;2025-08-29
SPY2501366;no;SPY2501363/SPY2501366;2025-08-29
SPY2501362;no;SPY2501362/SPY2501373;2025-08-29
SPY2501373;no;SPY2501362/SPY2501373;2025-08-29
SPY2501365;no;SPY2501365/SPY2501372;2025-08-29
SPY2501372;no;SPY2501365/SPY2501372;2025-08-29
SPY2401277;no;SPY2401277/SPY2401280;2025-04-30
SPY2401280;no;SPY2401277/SPY2401280;2025-04-30
SPY2404130;no;SPY2404130/SPY2404134;2025-04-30
SPY2404134;no;SPY2404130/SPY2404134;2025-04-30
SPY2401274;no;SPY2401274/SPY2401275;2025-04-29
SPY2401275;no;SPY2401274/SPY2401275;2025-04-29
SPY2401276;no;SPY2401273/SPY2401276;2025-04-29
SPY2401273;no;SPY2401273/SPY2401276;2025-04-29
SPY2401266;no;SPY2401266/SPY2401269;2025-04-29
SPY2401278;no;SPY2401278/SPY2404129;2025-04-29
SPY2401270;no;SPY2401270/SPY2401279;2025-04-28
SPY2401279;no;SPY2401270/SPY2401279;2025-04-28
SPY2404131;no;SPY2404131/SPY2404133;2025-04-28
SPY2404133;no;SPY2404131/SPY2404133;2025-04-28
SPY2401269;no;SPY2401266/SPY2401269;2025-04-28
SPY2404129;no;SPY2401278/SPY2404129;2025-04-28
SPY214151;no;SPY214151/SPY214165;2025-07-25
SPY214165;no;SPY214151/SPY214165;2025-07-25
SPY2403597;no;SPY2403597/SPY2502414;2025-08-28
SPY2502414;no;SPY2403597/SPY2502414;2025-08-28
SPY2405022;no;SPY2405022/SPY2405163;2025-08-27
SPY2405163;no;SPY2405022/SPY2405163;2025-08-27
SPY2400054;no;SPY2400054/SPY2405162;2025-08-27
SPY2405162;no;SPY2400054/SPY2405162;2025-08-27
SPY2502420;no;SPY2502420/SPY2502421;2025-07-16
SPY2502421;no;SPY2502420/SPY2502421;2025-07-16
SPY2405025;no;SPY2405025/SPY2502423;2025-07-16
SPY2502423;no;SPY2405025/SPY2502423;2025-07-16
SPY2403621;no;SPY2403621/SPY2405802;2025-06-25
SPY2405802;no;SPY2403621/SPY2405802;2025-06-25
SPY2405801;no;SPY2405801/SPY2501335;2025-06-25
SPY2501335;no;SPY2405801/SPY2501335;2025-06-25
SPY2405218;no;SPY2405218/SPY2405224;2025-06-24
SPY2405224;no;SPY2405218/SPY2405224;2025-06-24
SPY2403609;no;SPY2403609/SPY2403610;2025-06-17
SPY2403610;no;SPY2403609/SPY2403610;2025-06-17
SPY2403605;no;SPY2403604/SPY2403605;2025-06-17
SPY2403604;no;SPY2403604/SPY2403605;2025-06-17
SPY2501333;no;SPY2501333/SPY2501340;2025-06-11
SPY2501340;no;SPY2501333/SPY2501340;2025-06-11
SPY2501338;no;SPY2405819/SPY2501338;2025-06-11
SPY2405819;no;SPY2405819/SPY2501338;2025-06-11
SPY2405807;no;SPY2405807/SPY2501332;2025-06-10
SPY2501332;no;SPY2405807/SPY2501332;2025-06-10
SPY2405816;no;SPY2405804/SPY2405816;2025-06-05
SPY2405804;no;SPY2405804/SPY2405816;2025-06-05
SPY2405800;no;SPY2405800/SPY2405805;2025-06-05
SPY2405805;no;SPY2405800/SPY2405805;2025-06-05
SPY2405809;no;SPY2405809/SPY2405812;2025-06-05
SPY2405812;no;SPY2405809/SPY2405812;2025-06-05
SPY2405814;no;SPY2405806/SPY2405814;2025-05-27
SPY2405806;no;SPY2405806/SPY2405814;2025-05-27
SPY2405810;no;SPY2405810/SPY2405824;2025-05-27
SPY2405824;no;SPY2405810/SPY2405824;2025-05-27
SPY2405225;no;SPY2405225/SPY2501328;2025-06-27
SPY2405219;no;SPY2405219/SPY2405223;2025-06-27
SPY2405223;no;SPY2405219/SPY2405223;2025-06-27
SPY2501328;no;SPY2405225/SPY2501328;2025-06-26
SPY2501337;no;SPY2405095/SPY2501337;2025-06-25
SPY2405095;no;SPY2405095/SPY2501337;2025-06-25
SPY2405094;no;SPY2405094/SPY2405220;2025-06-25
SPY2405220;no;SPY2405094/SPY2405220;2025-06-25
SPY2405221;no;SPY2405217/SPY2405221;2025-06-25
SPY2405217;no;SPY2405217/SPY2405221;2025-06-25
SPY2405216;no;SPY2405216/SPY2405222;2025-06-25
SPY2405222;no;SPY2405216/SPY2405222;2025-06-25
SPY2502424;no;SPY2405019/SPY2502424;2025-07-18
SPY2405019;no;SPY2405019/SPY2502424;2025-07-18
SPY2405020;no;SPY2405020/SPY2405035;2025-07-18
SPY2405035;no;SPY2405020/SPY2405035;2025-07-18
SPY2405029;no;SPY2405013/SPY2405029;2025-07-17
SPY2405013;no;SPY2405013/SPY2405029;2025-07-17
SPY2405014;no;SPY2405014/SPY2502422;2025-07-11
SPY2502422;no;SPY2405014/SPY2502422;2025-07-11
SPY2405030;no;SPY2405030/SPY2502419;2025-07-11
SPY2502419;no;SPY2405030/SPY2502419;2025-07-11
SPY2405033;no;SPY2405009/SPY2405033;2025-07-03
SPY2405009;no;SPY2405009/SPY2405033;2025-07-03
SPY2405006;no;SPY2405006/SPY2405007;2025-07-02
SPY2405007;no;SPY2405006/SPY2405007;2025-07-02
SPY2405008;no;SPY2405008/SPY2405010;2025-07-02
SPY2405010;no;SPY2405008/SPY2405010;2025-07-02
SPY2405011;no;SPY2405034/SPY240511;2025-07-02
SPY2405034;no;SPY2405034/SPY240511;2025-07-02
SPY2405336;no;SPY2405336/SPY2405344;2025-04-23
SPY2405344;no;SPY2405336/SPY2405344;2025-04-23
SPY2405334;no;SPY2405334/SPY2405441;2025-04-19
