"spygen_code","nb","Dicentrarchus labrax","Chromis chromis","Sciaena umbra","Sphyraena viridensis","Acanthurus coeruleus","Epigonus constanciae","Epigonus denticulatus","Polyprion americanus","Anguilla anguilla","Ariosoma balearicum","Conger conger","Enchelycore anatina","Muraena helena","Nemichthys scolopaceus","Facciolella oxyrhynchus","Dalophis imberbis","Echelus myrus","Ophichthus rufus","Ophisurus macrorhynchos","Argentina sphyraena","Nansenia boreacrassicauda","Atherina boyeri","Aulopus filamentosus","Chlorophthalmus agassizi","Arctozenus risso","Synodus saurus","Belone belone","Cololabis saira","Aidablennius sphynx","Blennius ocellaris","Lipophrys trigloides","Microlipophrys canevae","Parablennius gattorugine","Parablennius pilicornis","Parablennius rouxi","Salaria pavo","Scartella cristata","Lepadogaster candolii","Lepadogaster lepadogaster","Tripterygion delaisi","Tripterygion melanurus","Tripterygion tripteronotum","Capros aper","Naucrates ductor","Seriola dumerili","Seriola lalandi","Trachinotus ovatus","Trachurus picturatus","Coryphaena hippurus","Alosa fallax","Sardina pilchardus","Sardinella aurita","Sprattus sprattus","Encrasicholina punctifer","Engraulis encrasicolus","Cyprinus carpio","Gadiculus argenteus","Merlangius merlangus","Micromesistius poutassou","Gaidropsarus mediterraneus","Coelorinchus caelorhincus","Hymenocephalus italicus","Merluccius merluccius","Aphia minuta","Buenia affinis","Corcyrogobius liechtensteini","Crystallogobius linearis","Deltentosteus collonianus","Deltentosteus quadrimaculatus","Gammogobius steinitzi","Gobius ater","Gobius bucchichi","Gobius cobitis","Gobius cruentatus","Gobius geniporus","Gobius niger","Gobius paganellus","Gobius xanthocephalus","Pomatoschistus flavescens","Knipowitschia caucasica","Lebetus guilleti","Lesueurigobius friesii","Lesueurigobius suerii","Millerigobius macrocephalus","Odondebuenia balearica","Pomatoschistus microps","Pomatoschistus minutus","Pseudaphya ferreri","Silhouettea aegyptia","Speleogobius trigloides","Zebrus zebrus","Gobius ophiocephalus","Istiophorus platypterus","Xiphias gladius","Apogon imberbis","Coris julis","Ctenolabrus rupestris","Labrus mixtus","Sparisoma cretense","Symphodus bailloni","Centrolabrus melanocercus","Symphodus melops","Symphodus ocellatus","Symphodus tinca","Thalassoma pavo","Xyrichtys novacula","Trachipterus trachypterus","Zu cristatus","Lophius budegassa","Lophius litulon","Lophius piscatorius","Pomadasys incisus","Chelon auratus","Chelon labrosus","Chelon ramada","Chelon richardsonii","Mugil capurrii","Mugil cephalus","Oedalechilus labeo","Planiliza macrolepis","Benthosema glaciale","Bolinichthys supralateralis","Ceratoscopelus maderensis","Diaphus anderseni","Diaphus holti","Diaphus rafinesquii","Lampanyctus crocodilus","Lampanyctus pusillus","Lobianchia dofleini","Myctophum punctatum","Johnius belangerii","Larimichthys crocea","Umbrina cirrosa","Notacanthus chemnitzii","Cataetyx rubrirostris","Carapus acus","Peristedion cataphractum","Scorpaena elongata","Scorpaena notata","Scorpaena porcus","Scorpaena scrofa","Helicolenus dactylopterus","Anthias anthias","Epinephelus aeneus","Epinephelus costae","Epinephelus malabaricus","Epinephelus marginatus","Mycteroperca rubra","Serranus cabrilla","Serranus hepatus","Serranus scriba","Echiichthys vipera","Trachinus araneus","Trachinus draco","Trachinus radiatus","Chelidonichthys cuculus","Trigla lyra","Arnoglossus imperialis","Arnoglossus laterna","Arnoglossus thori","Bothus podas","Citharus linguatula","Cynoglossus senegalensis","Pleuronectes platessa","Lepidorhombus boscii","Lepidorhombus whiffiagonis","Scophthalmus maximus","Scophthalmus rhombus","Buglossidium luteum","Pegusa lascaris","Pegusa nasuta","Solea senegalensis","Solea solea","Cepola macrophthalma","Salmo salar","Brama brama","Centrolophus niger","Schedophilus medusophagus","Schedophilus ovalis","Psenes pellucidus","Pomatomus saltatrix","Acanthocybium solandri","Euthynnus affinis","Euthynnus alletteratus","Katsuwonus pelamis","Sarda sarda","Scomber colias","Scomber scombrus","Thunnus thynnus","Tetragonurus cuvieri","Lepidopus caudatus","Trichiurus lepturus","Spicara maena","Spicara smaris","Boops boops","Diplodus annularis","Diplodus cervinus","Diplodus puntazzo","Diplodus sargus","Diplodus vulgaris","Lithognathus mormyrus","Oblada melanurus","Pagellus acarne","Pagellus bogaraveo","Pagellus erythrinus","Sarpa salpa","Sparus aurata","Spondyliosoma cantharus","Vinciguerria nimbaria","Argyropelecus hemigymnus","Maurolicus muelleri","Borostomias antarcticus","Chauliodus sloani","Stomias boa","Callionymus maculatus","Synchiropus phaeton","Macroramphosus scolopax","Dactylopterus volitans","Mullus barbatus","Mullus surmuletus","Hippocampus guttulatus","Hippocampus hippocampus","Nerophis maculatus","Nerophis ophidion","Syngnathus acus","Balistes capriscus","Mola mola","Hoplostethus mediterraneus","Gymnammodytes semisquamatus","Hyperoplus lanceolatus","Uranoscopus scaber","Zeus faber","Prionace glauca","Galeus melastomus","Scyliorhinus canicula","Scyliorhinus stellaris","Galeorhinus galeus","Mustelus mustelus","Hexanchus griseus","Alopias superciliosus","Alopias vulpinus","Cetorhinus maximus","Isurus oxyrinchus","Dasyatis marmorata","Dasyatis pastinaca","Dasyatis tortonesei","Pteroplatytrygon violacea","Aetomylaeus bovinus","Mobula mobular","Myliobatis aquila","Squatina squatina","Dipturus oxyrinchus","Leucoraja naevus","Raja brachyura","Raja miraletus","Raja radula","Raja undulata","Rostroraja alba","Centrophorus squamosus","Etmopterus spinax","Squalus acanthias","Squalus blainville","Torpedo marmorata"
"SPY212693","nb_seq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34231,0,0,0,0,0,0,0,0,0,0,0,0,2733,0,7976,0,0,0,0,0,0,2911,0,0,0,0,0,0,0,0,0,0,359,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11137,0,0,1422,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,85884,15399,0,0,0,0,0,0,0,0,0,0,0,0,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212695","nb_rep",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,3,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,8,10,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212695","nb_seq",0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,38613,0,0,3091,0,0,0,0,0,0,0,320,0,0,0,10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35145,0,0,0,0,0,3009,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,11376,0,1298,0,0,0,0,32500,25182,0,0,0,0,125,0,0,0,0,3624,0,0,5343,0,0,0,0,0,0,0,0,0,0,688,45,0,0,0,0,0,0,358,0,0,0,312,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212697","nb_rep",0,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,2,0,11,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,2,12,9,0,0,0,0,8,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"SPY212697","nb_seq",0,5086,0,0,0,0,0,0,0,0,1840,0,63,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,39885,0,0,83,0,0,0,0,0,0,0,0,0,2761,0,743,0,0,0,0,0,0,4322,0,0,0,84,0,0,0,0,0,0,1071,0,0,11149,0,0,0,0,0,0,1163,5353,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,936,23,0,7962,0,0,0,1020,0,4769,259,0,0,0,286,0,0,0,0,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,0,0,347,0,0,0,0,0,504,48683,14957,0,0,0,0,5119,0,0,0,0,3886,0,0,5113,0,0,0,0,0,0,0,0,0,359,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,8507
"SPY212683","nb_rep",0,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,10,12,0,0,0,0,5,0,0,2,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212683","nb_seq",0,13638,0,0,0,0,0,0,0,0,7210,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41930,0,0,2875,0,0,0,0,0,0,0,0,0,0,0,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,68,0,0,1807,0,0,0,0,0,0,0,14111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,0,0,0,55959,0,0,0,644,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,445,0,0,0,0,22228,53692,0,0,0,0,3240,0,0,134,0,10793,0,0,14245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212696","nb_rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212696","nb_seq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212679","nb_rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212679","nb_seq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,0,0,4360,0,0,0,0,0,0,0,50484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212689","nb_rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,4,0,0,0,0,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212689","nb_seq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2769,25744,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,12708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071,0,0,1747,0,1212,0,0,0,0,1069,15341,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212691","nb_rep",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,12,0,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212691","nb_seq",0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,26409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,0,0,0,0,0,0,16101,36369,0,0,0,0,1113,0,0,1781,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212694","nb_rep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212694","nb_seq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43294,0,0,783,0,0,0,0,0,0,0,0,0,0,0,11859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3063,0,0,7272,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882,0,0,0,0,0,0,6272,29171,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212678","nb_rep",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212678","nb_seq",0,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,0,0,0,0,0,0,0,0,0,10548,28540,0,0,0,0,0,0,0,0,0,10383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY212681","nb_rep",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
