"spygen_code","pool","replicates","date","country","region","site","subsite","subsite_andromede","component","habitat","protection","mpa_name","mpa_dist","latitude_start_DD","longitude_start_DD","latitude_end_DD","longitude_end_DD","depth_seafloor","depth_sampling","method","time_start","duration","filter","estimated_volume","flow_sensor_volume","project","lockdown","BiodivMed2023","Tele01","Pleo","Mamm01","Vert01","X16s_Metazoa","Bact02","Euka02","comments","Latitude_waypoint_start","Longitude_waypoint_start","Latitude_waypoint_end","Longitude_waypoint_end","Elevation","Time","Latitude","Longitude","extensions","Segment ID","distance_start","distance_end"
"SPY214176","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-115.26,2025-07-24 10:08:41,41.3714201376,9.1767623182,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.63,2025-07-24 09:38:22,41.3859293796,9.160951199,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.63,2025-07-24 09:38:46,41.3859461434,9.1609819606,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.63,2025-07-24 09:39:07,41.3859283738,9.1610864829,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.63,2025-07-24 09:39:08,41.3859244343,9.1610941943,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.63,2025-07-24 09:39:11,41.3859002106,9.1611214355,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-109.46,2025-07-24 09:39:25,41.3857978676,9.161317572,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-109.59,2025-07-24 09:39:44,41.3856759947,9.1615747288,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-109.72,2025-07-24 09:40:04,41.385561917,9.1618503258,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-109.89,2025-07-24 09:40:20,41.3854697999,9.162076721,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.02,2025-07-24 09:40:39,41.3853957038,9.1622976679,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.26,2025-07-24 09:40:56,41.3853071071,9.1625636257,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.39,2025-07-24 09:41:11,41.3852660358,9.1627962235,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.03,2025-07-24 09:41:27,41.3852321729,9.1630500276,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.05,2025-07-24 09:41:28,41.3852270599,9.1630655341,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.22,2025-07-24 09:41:32,41.3852250483,9.1631367803,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.37,2025-07-24 09:41:45,41.3852669578,9.1633291449,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.48,2025-07-24 09:41:58,41.3852846436,9.1635265388,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.27,2025-07-24 09:42:15,41.3853180036,9.1638198216,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.28,2025-07-24 09:42:35,41.3853387069,9.1641584504,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.56,2025-07-24 09:42:52,41.3853106275,9.1644400824,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.69,2025-07-24 09:43:08,41.3852120563,9.1646702494,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.79,2025-07-24 09:43:26,41.3850822207,9.1649223771,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.85,2025-07-24 09:43:45,41.3849256467,9.1651659552,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.87,2025-07-24 09:44:02,41.3848391455,9.1654175799,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.97,2025-07-24 09:44:24,41.3847648818,9.1657655966,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.09,2025-07-24 09:44:43,41.3846056256,9.1660048999,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.06,2025-07-24 09:44:59,41.3844937272,9.1661296226,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.04,2025-07-24 09:45:06,41.3844534941,9.166191984,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.1,2025-07-24 09:45:23,41.3843451161,9.1664092429,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.87,2025-07-24 09:45:43,41.3841619715,9.1666570958,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.79,2025-07-24 09:46:01,41.3840660825,9.1668974049,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.73,2025-07-24 09:46:16,41.3840225805,9.1671569087,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.68,2025-07-24 09:46:27,41.3840017933,9.1673362814,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.64,2025-07-24 09:46:44,41.3839270268,9.1675939411,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.65,2025-07-24 09:47:01,41.3837689441,9.1677580588,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.71,2025-07-24 09:47:19,41.3836348336,9.1679599788,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.72,2025-07-24 09:47:26,41.3835929241,9.1680627409,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.87,2025-07-24 09:47:42,41.3834914193,9.1682863701,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-110.96,2025-07-24 09:48:00,41.3833445683,9.1684949957,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.15,2025-07-24 09:48:17,41.3831947837,9.1686786432,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.3,2025-07-24 09:48:31,41.3830632716,9.1688506398,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.35,2025-07-24 09:48:53,41.3828510419,9.16909514,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.38,2025-07-24 09:49:10,41.3827016763,9.1692642868,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.36,2025-07-24 09:49:25,41.3825798873,9.1694389656,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.41,2025-07-24 09:49:39,41.3824559189,9.1695993952,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.81,2025-07-24 09:49:56,41.3822648954,9.1697068512,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.45,2025-07-24 09:50:13,41.3821026217,9.1698734835,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.66,2025-07-24 09:50:29,41.3819602132,9.1700507607,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-111.83,2025-07-24 09:50:51,41.3817742188,9.1703147907,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.17,2025-07-24 09:51:09,41.381647652,9.1705630627,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.32,2025-07-24 09:51:22,41.3815670181,9.1707400046,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.61,2025-07-24 09:51:33,41.381471632,9.1708618775,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.74,2025-07-24 09:51:44,41.3813652657,9.1709454451,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.75,2025-07-24 09:51:46,41.3813429698,9.1709567606,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.9,2025-07-24 09:51:50,41.3813013956,9.1709850915,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-113.09,2025-07-24 09:52:04,41.3811341766,9.1709925514,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-113.14,2025-07-24 09:52:14,41.381020518,9.1709537432,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.85,2025-07-24 09:52:32,41.3808017503,9.1709705908,NA,1,1.27541659098288,10.4476636177232
"SPY214161","no","SPY214161/SPY214176",2025-07-24,"France","Corse","bonifacio","falaises",NA,"coastal","rocks_meadow",NA,NA,NA,41.38594,9.160957,41.371514,9.176754,"7/15",0.5,"surface_transect","12:09","30",0.2,30,NA,"AMS",0,0,1,1,0,0,0,0,0,"Présence de baigneurs",41.38594,9.160957,41.371514,9.176754,-112.86,2025-07-24 09:52:49,41.3806331903,9.1711346246,NA,1,1.27541659098288,10.4476636177232
