"spygen_code","pool","replicates","date","country","region","site","subsite","subsite_andromede","component","habitat","protection","mpa_name","mpa_dist","latitude_start_DD","longitude_start_DD","latitude_end_DD","longitude_end_DD","depth_seafloor","depth_sampling","method","time_start","duration","filter","estimated_volume","flow_sensor_volume","project","lockdown","BiodivMed2023","Tele01","Pleo","Mamm01","Vert01","X16s_Metazoa","Bact02","Euka02","comments","Elevation_waypoint_start","Time_waypoint_start","Latitude_waypoint_start","Longitude_waypoint_start","Name_waypoint_start","distance_start","Elevation_waypoint_end","Time_waypoint_end","Latitude_waypoint_end","Longitude_waypoint_end","Name_waypoint_end","distance_end"
"SPY233981","no","SPY233973/SPY233981",2023-08-24,"France","Occitanie","argeles",NA,NA,"coastal",NA,NA,NA,NA,42.54112,3.05661,42.54131,3.05752,"9.3",1,"surface_transect","8:17","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.775723,2023-08-24 06:15:23,42.541121,3.056614,"359",0.346849780421372,-2.527804,2023-08-24 06:48:07,42.541311,3.057517,"360",0.270313975529052
"SPY233982","no","SPY233976/SPY233982",2023-09-01,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.31603,10.301881,42.315592,10.312782,"11.5",1,"surface_transect","17:00","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-115.476639,2023-09-01 14:59:55,42.31603,10.301881,"0184",0,-121.858833,2023-09-01 15:29:46,42.315592,10.312782,"0186",0
"SPY233983","no","SPY233975/SPY233983",2023-09-01,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.328126,10.288623,42.330867,10.289889,"11",1,"surface_transect","17:52","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-117.408096,2023-09-01 15:51:28,42.328126,10.288623,"0187",0,-118.238525,2023-09-01 16:22:45,42.330867,10.289889,"0190",0
"SPY233986","no","SPY233955/SPY233986",2023-09-27,"France","Occitanie","agde",NA,NA,"harbour",NA,NA,NA,NA,43.27109,3.50681,43.27351,3.50703,"4.1",1,"surface_transect","12:54","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-5.976897,2023-09-27 10:54:13,43.271088,3.506811,"393",0.236561891004019,-6.190005,2023-09-27 11:23:30,43.273507,3.507033,"394",0.412788518912268
"SPY233987","no","SPY233369/SPY233987",2023-08-25,"France","Corse","ostriconi","ostriconi",NA,"coastal",NA,NA,NA,NA,42.696325,9.060888,42.679218,9.05183,"15",1,"surface_transect","10:47","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-73.236603,2023-08-25 08:43:31,42.696325,9.060888,"0162",0,-74.104355,2023-08-25 09:19:55,42.679218,9.05183,"0163",0
"SPY233991","no","SPY233991/SPY233999",2023-09-03,"Italy","Toscane","giannutri","giannutri",NA,"coastal",NA,NA,NA,NA,42.263424,11.110156,42.25336,11.117565,"16.8",1,"surface_transect","11:30","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-144.233841,2023-09-03 09:30:55,42.263424,11.110156,"0198",0,-145.353516,2023-09-03 10:01:03,42.25336,11.117565,"0199",0
"SPY233993","no","SPY233993/SPY234009",2023-09-02,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.338664,10.328947,42.335682,10.326688,"12",1,"surface_transect","11:58","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-134.483261,2023-09-02 09:58:33,42.338664,10.328947,"0192",0,-139.33522,2023-09-02 10:28:03,42.335682,10.326688,"0194",0
"SPY233994","no","SPY233994/SPY234002",2023-08-26,"France","Corse","calvi","pointe_revelata",NA,"coastal",NA,NA,NA,NA,42.585366,8.726229,42.579286,8.714933,"15",1,"surface_transect","9:45","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,NA,-56.180096,2023-08-26 07:40:32,42.585366,8.726229,"0167",0,-56.954544,2023-08-26 08:07:45,42.579286,8.714933,"0168",0
"SPY233998","no","SPY233998/SPY234954/SPY234955/SPY234956/SPY234959/SPY234960",2023-09-27,"France","Occitanie","agde",NA,NA,"coastal","meadow",NA,NA,NA,43.26506,3.49722,43.26819,3.49236,"4.35",1,"surface_transect","10:24","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.851881,2023-09-27 08:24:02,43.265061,3.497219,"387",0.137602664680786,-3.173528,2023-09-27 08:53:27,43.268188,3.492361,"388",0.236563106246331
"SPY233999","no","SPY233991/SPY233999",2023-09-03,"Italy","Toscane","giannutri","giannutri",NA,"coastal",NA,NA,NA,NA,42.263424,11.110156,42.25336,11.117565,"16.8",1,"surface_transect","11:30","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-144.233841,2023-09-03 09:30:55,42.263424,11.110156,"0198",0,-145.353516,2023-09-03 10:01:03,42.25336,11.117565,"0199",0
"SPY234002","no","SPY233994/SPY234002",2023-08-26,"France","Corse","calvi","pointe_revelata",NA,"coastal",NA,NA,NA,NA,42.585366,8.726229,42.579286,8.714933,"15",1,"surface_transect","9:45","30",0.2,30,NA,"AMS",0,1,1,1,0,0,0,0,0,NA,-56.180096,2023-08-26 07:40:32,42.585366,8.726229,"0167",0,-56.954544,2023-08-26 08:07:45,42.579286,8.714933,"0168",0
"SPY234009","no","SPY233993/SPY234009",2023-09-02,"Italy","Toscane","monte_cristo","monte_cristo",NA,"coastal",NA,NA,NA,NA,42.338664,10.328947,42.335682,10.326688,"12",1,"surface_transect","11:58","30",0.2,30,NA,"ActNow",0,1,1,1,0,0,0,0,0,NA,-134.483261,2023-09-02 09:58:33,42.338664,10.328947,"0192",0,-139.33522,2023-09-02 10:28:03,42.335682,10.326688,"0194",0
"SPY234954","no","SPY233998/SPY234954/SPY234955/SPY234956/SPY234959/SPY234960",2023-09-27,"France","Occitanie","agde",NA,NA,"coastal","meadow",NA,NA,NA,43.26506,3.49722,43.26819,3.49236,"4.35",1,"surface_transect","10:24","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.851881,2023-09-27 08:24:02,43.265061,3.497219,"387",0.137602664680786,-3.173528,2023-09-27 08:53:27,43.268188,3.492361,"388",0.236563106246331
"SPY234955","no","SPY233998/SPY234954/SPY234955/SPY234956/SPY234959/SPY234960",2023-09-27,"France","Occitanie","agde",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.27322,3.49188,43.27199,3.50193,"3.3",1,"surface_transect","12:01","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.261671,2023-09-27 10:01:30,43.273224,3.491877,"391",0.506748815008721,-3.373252,2023-09-27 10:31:27,43.271988,3.501926,"392",0.393465579282723
"SPY234956","no","SPY233998/SPY234954/SPY234955/SPY234956/SPY234959/SPY234960",2023-09-27,"France","Occitanie","agde",NA,NA,"coastal","rocks",NA,NA,NA,43.27307,3.48463,43.27345,3.48955,"1.7",1,"surface_transect","11:20","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"Baigneurs, beaucoup de lignes de pêche = difficile de rester proche des épis rocheux",-3.043525,2023-09-27 09:20:35,43.27307,3.484627,"389",0.243536830881564,-2.303512,2023-09-27 09:49:17,43.273447,3.489546,"390",0.465321446367915
"SPY234959","no","SPY233998/SPY234954/SPY234955/SPY234956/SPY234959/SPY234960",2023-09-27,"France","Occitanie","agde",NA,NA,"coastal","sandy_bed",NA,NA,NA,43.27322,3.49188,43.27199,3.50193,"3.3",1,"surface_transect","12:01","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,NA,-3.261671,2023-09-27 10:01:30,43.273224,3.491877,"391",0.506748815008721,-3.373252,2023-09-27 10:31:27,43.271988,3.501926,"392",0.393465579282723
"SPY234960","no","SPY233998/SPY234954/SPY234955/SPY234956/SPY234959/SPY234960",2023-09-27,"France","Occitanie","agde",NA,NA,"coastal","rocks",NA,NA,NA,43.27307,3.48463,43.27345,3.48955,"1.7",1,"surface_transect","11:20","30",0.2,30,NA,"BiodivMed",0,1,1,1,0,0,0,0,0,"Baigneurs, beaucoup de lignes de pêche = difficile de rester proche des épis rocheux",-3.043525,2023-09-27 09:20:35,43.27307,3.484627,"389",0.243536830881564,-2.303512,2023-09-27 09:49:17,43.273447,3.489546,"390",0.465321446367915
"SPY2401037","no","SPY2401037/SPY2401044",2024-05-30,"France","Occitanie","palavas_les_flots",NA,NA,"harbour",NA,NA,NA,NA,43.346038,3.481616,43.346038,3.481616,"3",1,"surface_transect","14:16","30",0.2,30,NA,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Débitmètre illisible. volume d’eau filtré estimé 30L",13.324219,2024-05-30 12:07:35,43.346038,3.481616,"0230",0,13.324219,2024-05-30 12:07:35,43.346038,3.481616,"0230",0
"SPY2401044","no","SPY2401037/SPY2401044",2024-05-30,"France","Occitanie","palavas_les_flots",NA,NA,"harbour",NA,NA,NA,NA,43.524429,3.93064,43.346038,3.481616,"3",1,"surface_transect","13:34","30",0.2,30,NA,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Débitmètre illisible. volume d’eau filtré estimé 30L",-67.59153,2024-05-30 11:37:16,43.524429,3.93064,"0229",0,13.324219,2024-05-30 12:07:35,43.346038,3.481616,"0230",0
"SPY2401047","no","SPY2401047/SPY2401048",2024-05-30,"France","Occitanie","perols","etang_du_mejean",NA,"lagoon","lagoon",NA,NA,NA,43.551316,3.96712,43.217293,4.503959,"0.6",0.5,"surface_transect","10:58","30",0.2,NA,25.59,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Plombs non utilises pour eviter de racler le fond.",-76.22242,2024-05-30 08:59:08,43.551316,3.96712,"0225",0,2,2024-05-30 09:30:01,43.217293,4.503959,"0226",0
"SPY2401048","no","SPY2401047/SPY2401048",2024-05-30,"France","Occitanie","perols","etang_du_mejean",NA,"lagoon","lagoon",NA,NA,NA,43.217293,4.503959,43.217293,4.503959,"0.5",0.5,"surface_transect","11:39","30",0.2,NA,29.26,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Plombs non utilises pour eviter de racler le fond.",2,2024-05-30 09:30:01,43.217293,4.503959,"0226",0,2,2024-05-30 09:30:01,43.217293,4.503959,"0226",0
"SPY2401062","no","SPY2401062/SPY2401109",2024-05-13,"France","Occitanie","vendres","etang_vendres",NA,"lagoon","lagoon",NA,NA,NA,43.259406,3.222539,43.251997,3.225002,NA,1,"surface_transect","11:53","30",0.2,NA,15.52,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Deux filtres réalisés en simultanée. La première pompe a lâché (pb de batterie). reprise de la filtration de SPY2401062 à la fin de la filtration de SPY2401109",-95.490303,2024-05-13 10:56:20,43.259406,3.222539,"0206",0,-98.709389,2024-05-13 10:24:33,43.251997,3.225002,"0205",0
"SPY2401063","no","SPY2401063/SPY2401104",2024-05-24,"France","Occitanie","ayrolles",NA,NA,"lagoon","lagoon",NA,NA,NA,43.075139,3.081711,43.075139,3.081711,"0.5",0.5,"surface_transect","8:00","30",0.2,NA,25.97,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Echantillonnage dans une zone de mise à l'eau. Bateau de pêche à proximite.",1,2024-05-24 06:26:28,43.075139,3.081711,"0218",0,1,2024-05-24 06:26:28,43.075139,3.081711,"0218",0
"SPY2401064","no","SPY2401064/SPY2401078",2024-05-23,"France","Occitanie","bages",NA,NA,"lagoon","lagoon",NA,NA,NA,38.853336,8.101128,38.853336,8.101128,"1",1,"surface_transect","17:13","30",0.2,NA,26.93,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Echantillonnage dans une zone de mise à l'eau. Bateau de pêche à proximite.",NA,2024-05-23 15:13:51,38.853336,8.101128,"0216",0,NA,2024-05-23 15:13:51,38.853336,8.101128,"0216",0
"SPY2401065","no","SPY2401065/SPY2401066",2024-05-15,"France","Occitanie","agde","grau",NA,"coastal","lagoon",NA,NA,NA,43.29571,3.450451,43.282794,3.444309,"6",1,"surface_transect","12:31","30",0.2,NA,29,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-40.905754,2024-05-15 09:52:57,43.29571,3.450451,"0207",0,-39.132923,2024-05-15 10:24:27,43.282794,3.444309,"0209",0
"SPY2401066","no","SPY2401065/SPY2401066",2024-05-15,"France","Occitanie","agde","grau",NA,"coastal","lagoon",NA,NA,NA,43.29571,3.450451,43.282794,3.444309,"6",1,"surface_transect","11:54","30",0.2,NA,29,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Deux filtres réalisés en simultanée. La première pompe a lâché (pb de batterie). reprise de la filtration de SPY2401066 à la fin de la filtration de SPY2401065 (arrêt de la pompe à 12min20. point d’arrivée identique)",-40.905754,2024-05-15 09:52:57,43.29571,3.450451,"0207",0,-39.132923,2024-05-15 10:24:27,43.282794,3.444309,"0209",0
"SPY2401069","no","SPY2401069/SPY2401079",2024-05-24,"France","Occitanie","campignol","campignol",NA,"lagoon","lagoon",NA,NA,NA,43.097101,3.048217,43.097448,3.051819,"0.3",1,"surface_transect","12:35","30",0.2,NA,20.92,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Plombs non utilises pour eviter de racler le fond.",-153.396576,2024-05-24 10:34:05,43.097101,3.048217,"0220",0,-149.356384,2024-05-24 11:04:52,43.097448,3.051819,"0221",0
"SPY2401078","no","SPY2401064/SPY2401078",2024-05-23,"France","Occitanie","bages",NA,NA,"lagoon","lagoon",NA,NA,NA,38.853336,8.101128,38.853336,8.101128,"1",1,"surface_transect","17:13","30",0.2,NA,25.01,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Echantillonnage dans une zone de mise à l'eau. Bateau de pêche à proximite.",NA,2024-05-23 15:13:51,38.853336,8.101128,"0216",0,NA,2024-05-23 15:13:51,38.853336,8.101128,"0216",0
"SPY2401079","no","SPY2401069/SPY2401079",2024-05-24,"France","Occitanie","campignol","campignol",NA,"lagoon","lagoon",NA,NA,NA,43.097101,3.048217,43.097448,3.051819,"0.3",1,"surface_transect","12:34","30",0.2,NA,20.23,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Plombs non utilises pour eviter de racler le fond.",-153.396576,2024-05-24 10:34:05,43.097101,3.048217,"0220",0,-149.356384,2024-05-24 11:04:52,43.097448,3.051819,"0221",0
"SPY2401091","no","SPY2401091/SPY2401092",2024-05-24,"France","Occitanie","sigean","etang_sigean",NA,"lagoon","lagoon",NA,NA,NA,46.122362,11.705994,46.122362,11.705994,"0.3",0.5,"surface_transect","17:15","30",0.2,NA,27.98,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Plombs non utilises pour eviter de racler le fond.",1321.425781,2024-05-24 15:15:34,46.122362,11.705994,"0222",0,1321.425781,2024-05-24 15:15:34,46.122362,11.705994,"0222",0
"SPY2401092","no","SPY2401091/SPY2401092",2024-05-24,"France","Occitanie","sigean","etang_sigean",NA,"lagoon","lagoon",NA,NA,NA,46.122362,11.705994,46.122362,11.705994,"0.3",0.5,"surface_transect","17:15","30",0.2,NA,28.16,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"Plombs non utilises pour eviter de racler le fond.",1321.425781,2024-05-24 15:15:34,46.122362,11.705994,"0222",0,1321.425781,2024-05-24 15:15:34,46.122362,11.705994,"0222",0
"SPY2401104","no","SPY2401063/SPY2401104",2024-05-24,"France","Occitanie","ayrolles",NA,NA,"lagoon","lagoon",NA,NA,NA,43.075139,3.081711,43.075139,3.081711,"0.5",0.5,"surface_transect","8:00","30",0.2,NA,26.09,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"La crepine a beaucoup racle le fond.",1,2024-05-24 06:26:28,43.075139,3.081711,"0218",0,1,2024-05-24 06:26:28,43.075139,3.081711,"0218",0
"SPY2401106","no","SPY232178/SPY2401106",2024-05-16,"France","Occitanie","leucate","nord_ile_aux_oiseaux",NA,"lagoon","lagoon",NA,NA,NA,42.860777,3.02224,42.862658,3.028826,"1.8",1,"surface_transect","9:45","30",0.2,NA,23.45,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,"7 min statique au début problème moteur",-48.528927,2024-05-16 07:44:51,42.860777,3.02224,"0210",0,-46.037632,2024-05-16 08:16:02,42.862658,3.028826,"0211",0
"SPY2401107","no","SPY232186/SPY2401107",2024-05-16,"France","Occitanie","gruissan","gruissan",NA,"lagoon","lagoon",NA,NA,NA,43.116304,3.084828,43.116608,3.085688,"1.1",1,"surface_transect","15:42","30",0.2,NA,30.69,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-43.499683,2024-05-16 13:41:57,43.116304,3.084828,"0214",0,-41.111027,2024-05-16 14:12:19,43.116608,3.085688,"0215",0
"SPY2401109","no","SPY2401062/SPY2401109",2024-05-13,"France","Occitanie","vendres","etang_vendres",NA,"lagoon","lagoon",NA,NA,NA,43.257351,3.222497,43.251997,3.225002,NA,1,"surface_transect","11:53","30",0.2,NA,15.52,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-101.620567,2024-05-13 09:52:58,43.257351,3.222497,"0204",0,-98.709389,2024-05-13 10:24:33,43.251997,3.225002,"0205",0
"SPY2401111","no","SPY232187/SPY2401111",2024-05-16,"France","Occitanie","la_palme","la_palme",NA,"lagoon","lagoon",NA,NA,NA,42.967127,3.001126,42.967552,3.000185,"1.3",1,"surface_transect","12:53","30",0.2,NA,7.36,"BiodivMed_Occitanie",0,0,1,1,0,0,0,0,0,NA,-43.434372,2024-05-16 10:23:10,42.967127,3.001126,"0212",0,-40.457878,2024-05-16 10:53:26,42.967552,3.000185,"0213",0
"SPY2401166","no","SPY2401166/SPY2401194",2024-08-28,"France","Occitanie","banyuls","cap_abeille",NA,"coastal","rocks",NA,NA,NA,42.479364,3.149288,42.478786,3.151879,"16.2",1,"surface_transect","9:16","30",0.2,NA,29.04,"AMS",0,0,1,1,0,0,0,0,0,NA,-129.920547,2024-08-28 07:15:38,42.479364,3.149288,"0310",0,-131.684052,2024-08-28 07:46:25,42.478786,3.151879,"0311",0
"SPY2401194","no","SPY2401166/SPY2401194",2024-08-28,"France","Occitanie","banyuls","cap_abeille",NA,"coastal","rocks",NA,NA,NA,42.479364,3.149288,42.478786,3.151879,"16.2",1,"surface_transect","9:16","30",0.2,NA,30.06,"AMS",0,0,1,1,0,0,0,0,0,NA,-129.920547,2024-08-28 07:15:38,42.479364,3.149288,"0310",0,-131.684052,2024-08-28 07:46:25,42.478786,3.151879,"0311",0
"SPY2402598","no","SPY2402598/SPY2402639",2024-07-30,"France","PACA","antibes","juan_les_pins",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.549532,7.081992,43.550045,7.10724,"22",1,"surface_transect","7:07","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,NA,-120.35659,2024-07-30 05:07:08,43.549532,7.081992,"0253",0,-123.230446,2024-07-30 05:37:40,43.550045,7.10724,"0254",0
"SPY2402600","no","SPY2402600/SPY2402649",2024-07-30,"France","PACA","theoule_sur_mer",NA,NA,"coastal","meadow_rocks_sandy_bed",NA,NA,NA,43.48083,6.94073,43.463586,6.928422,"38",1,"surface_transect","10:34","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Plumes d'oiseaux en surface. Déchets en surface. Passage de jet ski et bateaux à moteur dont un de pêche. Saut de poisson non identifié. Bouée de pêche (casier ou filet) à 50m",-130.806961,2024-07-30 08:34:49,43.48083,6.94073,"0255",0,-133.167633,2024-07-30 09:05:10,43.463586,6.928422,"0256",0
"SPY2402605","no","SPY2402605/SPY2402611",2024-06-27,"France","PACA","menton",NA,NA,"coastal",NA,NA,NA,NA,43.778527,7.533782,43.767787,7.507697,"27",1,"surface_transect","14:49","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Déchets plastique et bois à la surface de l'eau tout au long du Site. 14:53 : Petit bateau à moteur coupe notre trajectoire à 50 mètres à l'avant. 15:00 : espèce non identifiée (poisson ou jeune requin) à la surface dans un plastique. 15:18 : banc de poissons (espèce non identifée) qui sautent à tribord à 6 mètres",-104.214493,2024-06-27 12:49:43,43.778527,7.533782,"0240",0,-103.272095,2024-06-27 13:20:00,43.767787,7.507697,"0241",0
"SPY2402611","no","SPY2402605/SPY2402611",2024-06-27,"France","PACA","menton",NA,NA,"coastal",NA,NA,NA,NA,43.768367,7.508917,43.778642,7.534212,"26",1,"surface_transect","13:56","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Déchets plastique et bois à la surface de l'eau tout au long du Site. 13:58 : Catamaran LOVE THE OCEAN au moteur à 10 mètres. 14:06 : Catamaran LOVE THE OCEAN au moteur coupe notre trajectoire",-103.803947,2024-06-27 11:56:59,43.768367,7.508917,"0238",0,-103.981232,2024-06-27 12:26:02,43.778642,7.534212,"0239",0
"SPY2402631","no","SPY2402631/SPY2402648",2024-08-04,"France","PACA","port_saint_louis_du_rhone","port_de_bouc_fos_sur_mer",NA,"coastal","rocks_sandy_bed",NA,NA,NA,43.39319,4.938421,43.38951,4.962326,"17",1,"surface_transect","16:10","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Clapot et vent de dos. Zone avec pétroliers et cargots de transport à proximité",-84.218826,2024-08-04 14:10:57,43.39319,4.938421,"0284",0,-81.876823,2024-08-04 14:41:14,43.38951,4.962326,"0285",0
"SPY2402632","no","SPY2402632/SPY2402641",2024-07-31,"France","PACA","saint_tropez","cap_camarat_ramatuelle",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.195969,6.687612,43.189267,6.663813,"24",1,"surface_transect","8:13","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Présence de nombreuses méduses roses. Passage à proximité des bouées des 300m. Passage d'un catamaran au moteur à proximité du transect",-110.857948,2024-07-31 06:13:38,43.195969,6.687612,"0268",0,-111.389801,2024-07-31 06:43:58,43.189267,6.663813,"0269",0
"SPY2402634","no","SPY2402634/SPY2402659",2024-08-02,"France","PACA","saint_cyr_sur_mer","saint_cyr_sur_mer_la_ciotat",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.174964,5.675926,43.181153,5.650793,"18",1,"surface_transect","10:10","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Morceaux de bois en surface. Bouée des 300 m de baignade à proximité. Passage d'une planche à foil, d'un bateau à moteur et d'un bateau de pêche à proximité. Déchets plastiques en surface",-71.855659,2024-08-02 08:10:50,43.174964,5.675926,"0280",0,-71.669044,2024-08-02 08:41:15,43.181153,5.650793,"0281",0
"SPY2402635","no","SPY2402635/SPY2402667",2024-08-01,"France","PACA","giens_porquerolles","presquile_giens_porquerolles",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.020734,6.170571,43.013201,6.141843,"28",1,"surface_transect","10:50","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Passage à proximité du transect de bateaux à moteur et d'un bateau de transport de marchandises (Hyères - Porquerolles)",-86.906067,2024-08-01 08:50:44,43.020734,6.170571,"0278",0,-86.252914,2024-08-01 09:21:15,43.013201,6.141843,"0279",0
"SPY2402636","no","SPY2402636/SPY2402647",2024-08-05,"France","PACA","port_saint_louis_du_rhone","delta_du_rhone",NA,"coastal","sandy_bed",NA,NA,NA,43.315932,4.836469,43.322778,4.812978,"14",1,"surface_transect","9:33","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Clapot et vent de face. Zone de bouées de pêcheur (filets ou casiers). Sterns en chasse",-88.706886,2024-08-05 07:33:54,43.315932,4.836469,"0292",0,-88.557594,2024-08-05 08:04:18,43.322778,4.812978,"0293",0
"SPY2402639","no","SPY2402598/SPY2402639",2024-07-30,"France","PACA","antibes","juan_les_pins",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.55008,7.108371,43.54956,7.082304,"23",1,"surface_transect","6:22","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,NA,-120.34726,2024-07-30 04:22:34,43.55008,7.108371,"0251",0,-120.365921,2024-07-30 04:52:25,43.54956,7.082304,"0252",0
"SPY2402640","no","SPY2402640/SPY2402665",2024-07-31,"France","PACA","saint_tropez","cap_saint_tropez",NA,"coastal","meadow_rocks_sandy_bed",NA,NA,NA,43.26238,6.717086,43.254253,6.740868,"20",1,"surface_transect","6:27","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Passage sur notre propre sillage. Frétillement de banc de poissons à la surface. Passage à proximité d'une bouée de pêche (extrémité d'un filet)",-109.374367,2024-07-31 04:27:27,43.26238,6.717086,"0264",0,-108.861183,2024-07-31 04:57:37,43.254253,6.740868,"0265",0
"SPY2402641","no","SPY2402632/SPY2402641",2024-07-31,"France","PACA","saint_tropez","cap_camarat_ramatuelle",NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.189147,6.663421,43.196259,6.688708,"24",1,"surface_transect","8:56","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Présence de nombreuses méduses roses. Passage à proximité des bouées des 300m. Déviation du transect car bateau de plongeurs à l'arrêt. Déchets organiques en surface. Morceau de bois en surface",-111.445786,2024-07-31 06:56:42,43.189147,6.663421,"0270",0,-114.515579,2024-07-31 07:27:06,43.196259,6.688708,"0271",0
"SPY2402642","no","SPY2402642/SPY2402650",2024-07-29,"France","PACA","nice","aeroport",NA,"coastal","rocks_sandy_bed",NA,NA,NA,43.646946,7.219814,43.664214,7.23349,"26",1,"surface_transect","7:57","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"contamination d'origine humaine à proximité de la crépine. Même tuyau et crépine utilisé que sur le transect retour de Nice",-139.839081,2024-07-29 05:57:36,43.646946,7.219814,"0242",0,-138.318176,2024-07-29 06:27:56,43.664214,7.23349,"0244",0
"SPY2402643","no","SPY2402643/SPY2402656",2024-08-01,"France","PACA","giens_hyeres","presquile_giens_hyeres",NA,"coastal","meadow",NA,NA,NA,43.069277,6.20312,43.048079,6.19868,"20",1,"surface_transect","7:08","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Plume d'oiseaux",-91.459442,2024-08-01 05:08:46,43.069277,6.20312,"0274",0,-91.319481,2024-08-01 05:39:16,43.048079,6.19868,"0275",0
"SPY2402644","no","SPY2402644/SPY2402663",2024-07-30,"France","PACA","saint-raphael",NA,NA,"coastal","meadow_sandy_bed",NA,NA,NA,43.406428,6.793234,43.411678,6.819455,"23",1,"surface_transect","14:42","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Passage entre deux bouées de pêcheur soit au dessus d'un filet de pêche. Passages de jet ski, bateaux à moteur dont vedette. Plumes d'oiseaux et morceaux de bois en surface",-121.084389,2024-07-30 12:42:12,43.406428,6.793234,"0261",0,-124.191505,2024-07-30 13:12:48,43.411678,6.819455,"0262",0
"SPY2402647","no","SPY2402636/SPY2402647",2024-08-05,"France","PACA","port_saint_louis_du_rhone","delta_du_rhone",NA,"coastal","sandy_bed",NA,NA,NA,43.322934,4.812355,43.31548,4.837976,"13",1,"surface_transect","10:15","30",0.2,30,NA,"Oceanoscientific",0,0,1,1,0,0,0,0,0,"Zone de bouées de pêcheur (filets ou casiers). Sterns et mouettes en chasse",-86.990036,2024-08-05 08:16:29,43.322934,4.812355,"0294",0,-89.481331,2024-08-05 08:46:39,43.31548,4.837976,"0295",0
