"spygen_code","pool","replicates","date","country","region","site","subsite","subsite_andromede","component","habitat","protection","mpa_name","mpa_dist","latitude_start_DD","longitude_start_DD","latitude_end_DD","longitude_end_DD","depth_seafloor","depth_sampling","method","time_start","duration","filter","estimated_volume","flow_sensor_volume","project","lockdown","BiodivMed2023","Tele01","Pleo","Mamm01","Vert01","X16s_Metazoa","Bact02","Euka02","comments","Elevation_waypoint_start","Time_waypoint_start","Latitude_waypoint_start","Longitude_waypoint_start","Name_waypoint_start","distance_start","Elevation_waypoint_end","Time_waypoint_end","Latitude_waypoint_end","Longitude_waypoint_end","Name_waypoint_end","distance_end"
"SPY200458","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.073544,5.775593,43.077945,5.775914,"8",1,"surface_transect","11:01","29",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223978.825758332,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",224150.647189674
"SPY200459","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.082224,5.766902,43.079137,5.765199,"12",1,"surface_transect","13:23","30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223595.213513166,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223358.904078856
"SPY200463","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.073348,5.775575,43.081406,5.77629,"9",1,"surface_transect","10:08","30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223970.907529717,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",224296.014591356
"SPY200464","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.073348,5.775575,43.081406,5.77629,"9",1,"surface_transect","10:08","30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223970.907529717,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",224296.014591356
"SPY200485","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.082188,5.766803,43.07854,5.764676,"13",1,"surface_transect","14:14","30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223586.316925524,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223298.214797577
"SPY200487","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.073544,5.775593,43.077945,5.775914,"8",1,"surface_transect","11:01","29",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223978.825758332,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",224150.647189674
"SPY200488","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.082224,5.766902,43.079137,5.765199,"12",1,"surface_transect","13:23","30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223595.213513166,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223358.904078856
"SPY200493","no","SPY200458/SPY200459/SPY200463/SPY200464/SPY200485/SPY200487/SPY200488/SPY200493",2020-05-20,"France","PACA","embiez","embiez",NA,"coastal",NA,NA,NA,NA,43.082188,5.766803,43.07854,5.764676,"13",1,"surface_transect","14:14","30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223586.316925524,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",223298.214797577
"SPY200788","no","SPY200788/SPY200794/SPY200799/SPY200803",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4279917,6.88993167,43.4274067,6.88050167,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",322231.076372654,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",321486.837445049
"SPY200794","no","SPY200788/SPY200794/SPY200799/SPY200803",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4279917,6.88993167,43.4274067,6.88050167,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",322231.076372654,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",321486.837445049
"SPY200798","no","SPY200798/SPY200800/SPY201202/SPY201242",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4177217,6.82883667,43.4147917,6.81495333,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",317179.024854765,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",316009.699098763
"SPY200799","no","SPY200788/SPY200794/SPY200799/SPY200803",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.427405,6.88050167,43.4279917,6.88993167,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",321486.776959924,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",322231.076372654
"SPY200800","no","SPY200798/SPY200800/SPY201202/SPY201242",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4177217,6.82883667,43.4147917,6.81495333,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",317179.024854765,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",316009.699098763
"SPY200803","no","SPY200788/SPY200794/SPY200799/SPY200803",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.427405,6.88050167,43.4279917,6.88993167,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,0,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",321486.776959924,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",322231.076372654
"SPY200804","no","SPY200788/SPY200794/SPY200798/SPY200799",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4539367,6.92290667,43.4608233,6.92346217,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,1,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325686.870974406,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325978.580349663
"SPY200805","no","SPY200788/SPY200794/SPY200798/SPY200799",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4539367,6.92290667,43.4608233,6.92346217,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,0,0,1,0,0,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325686.870974406,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325978.580349663
"SPY200806","no","SPY200788/SPY200794/SPY200798/SPY200799",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4608233,6.92346167,43.4539367,6.92290667,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,1,1,0,1,1,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325978.542105978,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325686.870974406
"SPY200807","no","SPY200788/SPY200794/SPY200798/SPY200799",2020-05-20,"France","PACA","cap_roux","cap_roux",NA,"coastal",NA,NA,NA,NA,43.4608233,6.92346167,43.4539367,6.92290667,NA,1,"surface_transect",NA,"30",0.2,30,NA,"eRef",1,0,1,0,1,1,0,1,1,NA,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325978.542105978,-1.926208,2020-05-20 10:38:19,42.440108,3.177917,"151",325686.870974406
"SPY201168","no","SPY201168/SPY201170",2020-07-25,"France","Corse","saint_florent","fiume_santu",NA,"estuary","sandy_bed",NA,NA,NA,42.70461,9.25254,42.70224,9.25081,NA,1,"surface_transect","16:00","30",0.2,30,NA,"CORSE_OFB",0,0,1,0,0,0,0,0,0,NA,-6.223535,2020-07-25 10:18:02,42.70422,9.2536,"FSANTU",97.0530356322107,-6.223535,2020-07-25 10:18:02,42.70422,9.2536,"FSANTU",317.226823074123
"SPY201170","no","SPY201168/SPY201170",2020-07-25,"France","Corse","saint_florent","fiume_santu",NA,"estuary","sandy_bed",NA,NA,NA,42.70461,9.25254,42.70224,9.25081,NA,1,"surface_transect","19:00","30",0.2,30,NA,"CORSE_OFB",0,0,1,0,0,0,0,0,0,NA,-6.223535,2020-07-25 10:18:02,42.70422,9.2536,"FSANTU",97.0530356322107,-6.223535,2020-07-25 10:18:02,42.70422,9.2536,"FSANTU",317.226823074123
"SPY202509","no","SPY202509/SPY202514",2020-07-31,"France","Corse","cap_corse","lavasina",NA,"coastal","meadow",NA,NA,NA,42.75875,9.47213,42.75929,9.46804,NA,15,"dive_transect","9:55","30",0.2,30,NA,"CORSE_OFB",0,0,1,0,0,0,0,0,0,NA,1.940584,2020-07-31 07:59:57,42.758779,9.472476,"257",28.5059206796925,0.58209,2020-07-31 08:09:02,42.759141,9.467321,"258",61.1395481404941
"SPY202510","no","SPY202510/SPY202515",2020-07-30,"France","Corse","cap_corse","porticciolo",NA,"coastal","meadow",NA,NA,NA,42.86524,9.48979,42.86457,9.4853,NA,37,"dive_transect","14:15","30",0.2,30,NA,"CORSE_OFB",0,0,1,0,0,0,0,0,0,NA,-0.957114,2020-07-30 12:59:34,42.86567,9.489756,"255",47.8494841628493,-3.805513,2020-07-30 12:43:49,42.864134,9.483012,"254",193.147242785813
"SPY202514","no","SPY202509/SPY202514",2020-07-31,"France","Corse","cap_corse","lavasina",NA,"coastal","meadow",NA,NA,NA,42.75875,9.47213,42.75929,9.46804,NA,15,"dive_transect","9:55","30",0.2,30,NA,"CORSE_OFB",0,0,1,0,0,0,0,0,0,NA,1.940584,2020-07-31 07:59:57,42.758779,9.472476,"257",28.5059206796925,0.58209,2020-07-31 08:09:02,42.759141,9.467321,"258",61.1395481404941
"SPY202515","no","SPY202510/SPY202515",2020-07-30,"France","Corse","cap_corse","porticciolo",NA,"coastal","meadow",NA,NA,NA,42.86524,9.48979,42.86457,9.4853,NA,37,"dive_transect","14:15","30",0.2,30,NA,"CORSE_OFB",0,0,1,0,0,0,0,0,0,NA,-0.957114,2020-07-30 12:59:34,42.86567,9.489756,"255",47.8494841628493,-3.805513,2020-07-30 12:43:49,42.864134,9.483012,"254",193.147242785813
"SPY211269","SPY211269_SPY214120","SPY211269_SPY214120",2022-06-14,"France","PACA","marseille","moyades_sw_riou_island",NA,"coastal","rocks_reef",NA,NA,NA,43.1767,5.369633,43.17617,5.376,NA,20,"dive_transect","12:37","15",0.2,15,NA,"DeepHeart",0,0,1,0,0,0,0,0,0,NA,-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",192508.05318545,-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",193005.23796256
"SPY212683","no","SPY212683/SPY212696",2021-07-22,"Spain","Majorque",NA,"mac_s1",NA,"offshore","maerl_sandy_bed",NA,NA,NA,39.82091667,3.5544,39.81246667,3.5576,"63",1,"seabed_transect","11:40","45",0.2,45,NA,"Macobios",0,0,1,0,0,0,0,0,0,NA,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",530091.96345079,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",530437.879810808
"SPY212696","no","SPY212683/SPY212696",2021-07-22,"Spain","Majorque",NA,"mac_s1",NA,"offshore","maerl_sandy_bed",NA,NA,NA,39.82091667,3.5544,39.81246667,3.5576,"63",1,"seabed_transect","11:40","45",0.2,45,NA,"Macobios",0,0,1,0,0,0,0,0,0,NA,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",530091.96345079,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",530437.879810808
"SPY212710","no","SPY212710/SPY212712/SPY212719",2021-07-22,"France","PACA","marseille",NA,NA,"coastal",NA,NA,NA,NA,43.16604,5.40266,43.17001,5.36019,NA,1,"surface_transect","10:32","30",0.2,30,NA,"ETH",0,0,1,0,0,0,0,0,1,"surface sampling transect 1 in the same direction as the glider transect 1. Strong current, 20 cm of swell, a lot of mist.",29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",278391.866415721,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",281859.703059619
"SPY212712","no","SPY212710/SPY212712/SPY212719",2021-07-22,"France","PACA","marseille",NA,NA,"coastal",NA,NA,NA,NA,43.16604,5.40266,43.17001,5.36019,NA,1,"surface_transect","10:32","30",0.2,30,NA,"ETH",0,0,1,0,0,0,0,0,1,"surface sampling transect 1 in the same direction as the glider transect 1. Strong current, 20 cm of swell, a lot of mist.",29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",278391.866415721,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",281859.703059619
"SPY212718","no","no",2021-07-22,"France","PACA","marseille",NA,NA,"coastal",NA,NA,NA,NA,43.17215,5.37625,43.17616,5.36723,NA,50,"glider","11:51","104",0.2,NA,NA,"ETH",0,0,1,0,0,0,0,0,1,NA,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",280635.251166929,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",281447.593126031
"SPY212719","no","SPY212710/SPY212712/SPY212719",2021-07-22,"France","PACA","marseille",NA,NA,"coastal",NA,NA,NA,NA,43.1721,5.37616,43.17616,5.36723,NA,1,"surface_transect","12:05","30",0.2,30,NA,"ETH",0,0,1,0,0,0,0,0,1,NA,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",280641.199656622,29.961262,2021-07-22 12:51:37,42.57848,8.71504,"LOLÀ1",281447.593126031
"SPY214116","SPY214124_SPY214116","SPY214124_SPY214116",2022-06-14,"France","PACA","marseille","moyades_sw_riou_island",NA,"coastal","rocks_reef",NA,NA,NA,43.1767,5.369633,43.17617,5.376,NA,40,"dive_transect","12:02","15",0.2,15,NA,"DeepHeart",0,0,1,0,0,0,0,0,0,NA,-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",192508.05318545,-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",193005.23796256
"SPY214120","SPY211269_SPY214120","SPY211269_SPY214120",2022-06-14,"France","PACA","marseille","moyades_sw_riou_island",NA,"coastal","rocks_reef",NA,NA,NA,43.1767,5.369633,43.17617,5.376,NA,20,"dive_transect","12:37","15",0.2,15,NA,"DeepHeart",0,0,1,0,0,0,0,0,0,NA,-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",192508.05318545,-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",193005.23796256
"SPY214124","SPY214124_SPY214116","SPY214124_SPY214116",2022-06-14,"France","PACA","marseille","moyades_sw_riou_island",NA,"coastal","rocks_reef",NA,NA,NA,43.1767,5.369633,43.17617,5.376,NA,40,"dive_transect","12:02","15",0.2,15,NA,"DeepHeart",0,0,1,0,0,0,0,0,0,"Start : latitude=43°10,602' N and longitude = 5°22,178' E ; End : latitude=43°10,570' N and longitude = 5°22,560' E",-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",192508.05318545,-19.271013,2022-06-14 11:17:57,42.824563,3.057908,"276",193005.23796256
"SPY230124","no","SPY230124/SPY230155",2023-05-09,"France","Occitanie","vendres","etang_vendres",NA,"lagoon",NA,NA,NA,NA,43.26368,3.22031,43.25773,3.21492,"0.6",1,"surface_transect",NA,"20",0.2,20,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,"Volume prélevé = 20L (colmatage)",-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",387177.190660208,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",387615.529147828
"SPY230134","no","SPY230134/SPY230141",2023-05-09,"France","Occitanie","gruissan",NA,NA,"lagoon",NA,NA,NA,NA,43.11652,3.08581,43.1143,3.08925,"0.6",1,"surface_transect",NA,"30",0.2,30,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,NA,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",398461.155452001,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",398192.05167355
"SPY230141","no","SPY230134/SPY230141",2023-05-09,"France","Occitanie","gruissan",NA,NA,"lagoon",NA,NA,NA,NA,43.11652,3.08581,43.1143,3.08925,"0.6",1,"surface_transect",NA,"30",0.2,30,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,NA,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",398461.155452001,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",398192.05167355
"SPY230142","no","SPY230142/SPY230156",2023-05-09,"France","Occitanie","gruissan","avant_port_gruissan_proche_grau",NA,"lagoon",NA,NA,NA,NA,43.11352,3.11834,43.11227,3.12206,"0.9",1,"surface_transect",NA,"30",0.2,30,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,NA,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",395830.402406181,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",395533.973219205
"SPY230150","no","SPY230150/SPY230158",2023-05-09,"France","Occitanie","vendres","grau_de_vendres",NA,"lagoon",NA,NA,NA,NA,43.21638,3.23452,43.22605,3.21142,"5",1,"surface_transect",NA,"30",0.2,30,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,NA,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",386059.17534621,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",387922.62888444
"SPY230155","no","SPY230124/SPY230155",2023-05-09,"France","Occitanie","vendres","etang_vendres",NA,"lagoon",NA,NA,NA,NA,43.26368,3.22031,43.25773,3.21492,"0.6",1,"surface_transect",NA,"20",0.2,20,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,"Volume prélevé = 20L (colmatage)",-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",387177.190660208,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",387615.529147828
"SPY230156","no","SPY230142/SPY230156",2023-05-09,"France","Occitanie","gruissan","avant_port_gruissan_proche_grau",NA,"lagoon",NA,NA,NA,NA,43.11352,3.11834,43.11227,3.12206,"0.9",1,"surface_transect",NA,"30",0.2,30,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,NA,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",395830.402406181,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",395533.973219205
"SPY230158","no","SPY230150/SPY230158",2023-05-09,"France","Occitanie","vendres","grau_de_vendres",NA,"lagoon",NA,NA,NA,NA,43.21638,3.23452,43.22605,3.21142,"5",1,"surface_transect",NA,"30",0.2,30,NA,"CrabeBleu_CEFE",0,1,1,1,0,0,0,0,0,NA,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",386059.17534621,-69.205742,2023-05-09 07:56:40,43.16498,7.983893,"0079",387922.62888444
"SPY231673","no","SPY231673/SPY231674",2023-05-09,"France","Corse","site_coastal","piaf_60","piaf_60","coastal","sandy_bed",NA,NA,NA,41.46025,9.00715,41.44723333,9.052216667,"40",40,"seabed_transect","7:44","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",190823.880151259,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",193558.658735418
"SPY231674","no","SPY231673/SPY231674",2023-05-09,"France","Corse","site_coastal","piaf_60","piaf_60","coastal","sandy_bed",NA,NA,NA,41.46025,9.00715,41.44723333,9.052216667,"40",40,"seabed_transect","7:44","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",190823.880151259,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",193558.658735418
"SPY231675","no","SPY231675/SPY231676",2023-05-09,"France","Corse","site_coastal","piaf_61","piaf_61","coastal","sandy_bed",NA,NA,NA,41.44693333,9.051933333,41.42526667,9.089433333,"40",40,"seabed_transect","9:02","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",193580.61826233,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",196999.067407829
"SPY231676","no","SPY231675/SPY231676",2023-05-09,"France","Corse","site_coastal","piaf_61","piaf_61","coastal","sandy_bed",NA,NA,NA,41.44693333,9.051933333,41.42526667,9.089433333,"40",40,"seabed_transect","9:02","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",193580.61826233,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",196999.067407829
"SPY231677","no","SPY231677/SPY231678",2023-05-09,"France","Corse","site_coastal","piaf_62","piaf_62","coastal","sandy_bed",NA,NA,NA,41.38393333,9.092783333,41.3865,9.137183333,"40",40,"seabed_transect","10:35","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",201348.939151182,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",202519.943918747
"SPY231678","no","SPY231677/SPY231678",2023-05-09,"France","Corse","site_coastal","piaf_62","piaf_62","coastal","sandy_bed",NA,NA,NA,41.38393333,9.092783333,41.3865,9.137183333,"40",40,"seabed_transect","10:35","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",201348.939151182,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",202519.943918747
"SPY231679","no","SPY231679/SPY231680",2023-05-09,"France","Corse","site_coastal","piaf_63","piaf_63","coastal","sandy_bed",NA,NA,NA,41.38321667,9.153533333,41.35981667,9.196866667,"40",40,"seabed_transect","11:41","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",203396.781190133,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",207237.800211632
"SPY231680","no","SPY231679/SPY231680",2023-05-09,"France","Corse","site_coastal","piaf_63","piaf_63","coastal","sandy_bed",NA,NA,NA,41.38321667,9.153533333,41.35981667,9.196866667,"40",40,"seabed_transect","11:41","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",203396.781190133,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",207237.800211632
"SPY231681","no","SPY231681/SPY231682",2023-05-09,"France","Corse","site_coastal","piaf_64","piaf_64","coastal","sandy_bed",NA,NA,NA,41.3598,9.198083333,41.36036667,9.23995,"40",40,"seabed_transect","12:55","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",207281.090183991,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",208679.946918343
"SPY231682","no","SPY231681/SPY231682",2023-05-09,"France","Corse","site_coastal","piaf_64","piaf_64","coastal","sandy_bed",NA,NA,NA,41.3598,9.198083333,41.36036667,9.23995,"40",40,"seabed_transect","12:55","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",207281.090183991,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",208679.946918343
"SPY231683","no","SPY231683/SPY231684",2023-05-09,"France","Corse","site_coastal","piaf_65","piaf_65","coastal","sandy_bed",NA,NA,NA,41.32236667,9.2497,41.3232,9.264516667,"40",40,"seabed_transect","14:23","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",212852.559364227,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",213289.940757785
"SPY231684","no","SPY231683/SPY231684",2023-05-09,"France","Corse","site_coastal","piaf_65","piaf_65","coastal","sandy_bed",NA,NA,NA,41.32236667,9.2497,41.3232,9.264516667,"40",40,"seabed_transect","14:23","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",212852.559364227,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",213289.940757785
"SPY231685","no","SPY231685/SPY231686",2023-05-09,"France","Corse","site_coastal","piaf_66","piaf_66","coastal","sandy_bed",NA,NA,NA,41.32301667,9.264383333,41.35563333,9.277133333,"40",40,"seabed_transect","15:39","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",213303.675565512,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",210486.254857136
"SPY231686","no","SPY231685/SPY231686",2023-05-09,"France","Corse","site_coastal","piaf_66","piaf_66","coastal","sandy_bed",NA,NA,NA,41.32301667,9.264383333,41.35563333,9.277133333,"40",40,"seabed_transect","15:39","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",213303.675565512,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",210486.254857136
"SPY231687","no","SPY231687/SPY231688",2023-05-09,"France","Corse","site_coastal","piaf_67","piaf_67","coastal","sandy_bed",NA,NA,NA,41.3558,9.2771,41.40015,9.2753,"40",40,"seabed_transect","16:56","60",0.2,60,NA,"PIAF",0,1,1,0,0,0,0,0,0,NA,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",210468.363058207,-63.383389,2023-05-09 11:51:22,43.058201,8.157987,"0083",205973.476598265
